"","CLASS","CLASS_AREA","AREA_SQ_KM","AREA_UNITS","NO_POINTS","WPLUS","S_WPLUS","WMINUS","S_WMINUS","CONTRAST","S_CONTRAST","STUDC","GEN_CLASS","WEIGHT","W_STD"
"140",14000,59.99,23236.78,23236.78,230,0.185036817909407,0.0662668207700349,-0.870292453879513,0.189310756636498,1.05532927178892,0.20057381213222,5.26155065095555,2,0.050938424962934,0.0626503627245913
"141",14100,60.52,23297.3,23297.3,230,0.18240974278141,0.0662659603252544,-0.862742790948573,0.189313244062258,1.04515253372998,0.200575875606226,5.21075892387898,2,0.050938424962934,0.0626503627245913
"142",14200,60.32,23357.62,23357.62,230,0.179798198729263,0.0662651071938482,-0.855160931396366,0.189315761033988,1.03495913012563,0.200577969396667,5.15988437433461,2,0.050938424962934,0.0626503627245913
"143",14300,59.64,23417.26,23417.26,232,0.185967103822886,0.065980873583375,-0.921969795178706,0.196439900307899,1.10793689900159,0.207224781606358,5.34654634649932,2,0.050938424962934,0.0626503627245913
"144",14400,58.79,23476.05,23476.05,233,0.187778755034621,0.0658397228660063,-0.953818525729015,0.200319835220625,1.14159728076364,0.210862290345835,5.41394707840509,2,0.050938424962934,0.0626503627245913
"145",14500,61.69,23537.74,23537.74,233,0.185128144291635,0.0658388579732607,-0.945888602376715,0.200322379523314,1.13101674666835,0.210864437393093,5.36371500406163,2,0.050938424962934,0.0626503627245913
"146",14600,58.38,23596.12,23596.12,233,0.182626206964601,0.0658380436827199,-0.938325802384747,0.200324824873679,1.12095200934935,0.210866506246577,5.31593200505043,2,0.050938424962934,0.0626503627245913
"147",14700,58.42,23654.54,23654.54,234,0.184454164322089,0.0656978069441186,-0.971653145887289,0.20444481005618,1.15610731020938,0.214741431019201,5.38371801250595,2,0.050938424962934,0.0626503627245913
"148",14800,58.63,23713.17,23713.17,234,0.181953934340195,0.0656969954935604,-0.963942159725306,0.20444729029434,1.1458960940655,0.214743544083586,5.33611428904926,2,0.050938424962934,0.0626503627245913
"149",14900,60.01,23773.18,23773.18,235,0.18370819459336,0.0655576335540787,-0.998680303072228,0.208833247861833,1.18238849766559,0.218881540404239,5.40195621559454,2,0.050938424962934,0.0626503627245913
"150",15000,58.4,23831.58,23831.58,235,0.181230191952262,0.0655568316169944,-0.990878982439847,0.208835742992982,1.17210917439211,0.218883680805787,5.35494089864154,2,0.050938424962934,0.0626503627245913
"151",15100,57.18,23888.76,23888.76,235,0.178809890726379,0.0655560502599369,-0.983181210400324,0.208838224129597,1.1619911011267,0.218885814029341,5.3086633607555,2,0.050938424962934,0.0626503627245913
"152",15200,57.15,23945.91,23945.91,235,0.176396698457357,0.0655552730691819,-0.975427808546362,0.208840742548223,1.15182450700372,0.218887984081511,5.26216416966402,2,0.050938424962934,0.0626503627245913
"153",15300,58.51,24004.42,24004.42,236,0.178220460287724,0.0654168232804305,-1.01201616797597,0.213522400487733,1.19023662826369,0.223318553367486,5.32977045711503,2,0.050938424962934,0.0626503627245913
"154",15400,56.81,24061.23,24061.23,236,0.175833165891063,0.0654160565009656,-1.00418729027754,0.213524926877991,1.1800204561686,0.223320744326157,5.28397153488436,2,0.050938424962934,0.0626503627245913
"155",15500,59.76,24120.99,24120.99,236,0.17332804094078,0.0654152538315188,-0.995885190140916,0.213527627641246,1.1692132310817,0.223323091506321,5.23552321972312,2,0.050938424962934,0.0626503627245913
"156",15600,56.79,24177.78,24177.78,237,0.175223324166634,0.0652777068851569,-1.03459192749709,0.218539799968368,1.20981525166373,0.228080738306413,5.30432889970046,2,0.050938424962934,0.0626503627245913
"157",15700,57.24,24235.02,24235.02,237,0.172835278274698,0.0652769437638643,-1.02651162299955,0.218542409695267,1.19934690127425,0.228083020460894,5.2583787203918,2,0.050938424962934,0.0626503627245913
"158",15800,57.78,24292.8,24292.8,237,0.170430473501818,0.0652761771175289,-1.0182883278361,0.218545087311203,1.18871880133792,0.22808536666551,5.21172760320564,2,0.050938424962934,0.0626503627245913
"159",15900,55.38,24348.18,24348.18,237,0.168130971876316,0.0652754457555031,-1.01034262300441,0.218547695509178,1.17847359488072,0.22808765646337,5.16675743507401,2,0.050938424962934,0.0626503627245913
"160",16000,55.35,24403.53,24403.53,237,0.165837987215216,0.0652747181307871,-1.00233763411256,0.218550344175823,1.16817562132777,0.22808998611606,5.12155593158468,2,0.050938424962934,0.0626503627245913
"161",16100,56.77,24460.3,24460.3,237,0.163491625343509,0.0652739752848353,-0.994060164151958,0.218553105354928,1.15755178949547,0.228092419229065,5.07492442496732,2,0.050938424962934,0.0626503627245913
"162",16200,57.58,24517.88,24517.88,237,0.16111739586275,0.065273225379633,-0.985594010344155,0.218555953180826,1.1467114062069,0.228094933355039,5.02734273550041,2,0.050938424962934,0.0626503627245913
"163",16300,55.84,24573.72,24573.72,238,0.163071907893356,0.0651365683184198,-1.02625369887481,0.223939416957924,1.18932560676816,0.233220142783069,5.09958356330491,2,0.050938424962934,0.0626503627245913
"164",16400,54.71,24628.43,24628.43,239,0.165060174294672,0.0650007829693281,-1.06951945549891,0.229742554228016,1.23457962979358,0.238760848988771,5.17077919190865,2,0.050938424962934,0.0626503627245913
"165",16500,54.79,24683.22,24683.22,239,0.162816228859904,0.0650000760379741,-1.06126355706951,0.229745261649365,1.22407978592941,0.238763261695089,5.12675098019315,2,0.050938424962934,0.0626503627245913
"166",16600,54.65,24737.87,24737.87,239,0.160583021977682,0.0649993740552663,-1.05296029070891,0.229748007210477,1.2135433126866,0.238765712456294,5.08256943680192,2,0.050938424962934,0.0626503627245913
"167",16700,56.59,24794.46,24794.46,239,0.158275783244464,0.0649986504381785,-1.0442889876404,0.229750898870802,1.20256477088486,0.238768297918141,5.03653450382743,2,0.050938424962934,0.0626503627245913
"168",16800,53.79,24848.25,24848.25,239,0.156087627493628,0.0649979657023634,-1.03597643663631,0.229753694501145,1.19206406412994,0.23877080156998,4.99250350667589,2,0.050938424962934,0.0626503627245913
"169",16900,54.14,24902.39,24902.39,240,0.158105976300278,0.0648630421525174,-1.08176314044155,0.236033953194302,1.23986911674183,0.244784070759943,5.0651544150426,2,0.050938424962934,0.0626503627245913
"170",17000,55.64,24958.03,24958.03,241,0.160050917834498,0.0647289388808346,-1.13033519373565,0.242860763035153,1.29038611157015,0.251338786801113,5.13405084823316,2,0.050938424962934,0.0626503627245913
"171",17100,53.69,25011.72,25011.72,241,0.15788108707577,0.0647282615009773,-1.12182569109535,0.242863539727338,1.27970677817112,0.251341295385042,5.09151023595497,2,0.050938424962934,0.0626503627245913
"172",17200,53.8,25065.52,25065.52,241,0.155711523177981,0.0647275856652999,-1.11322549517802,0.242866370091026,1.268937018356,0.251343856235338,5.04860965118587,2,0.050938424962934,0.0626503627245913
"173",17300,54.73,25120.25,25120.25,241,0.153509274852771,0.0647269011389083,-1.10440007541958,0.242869299959434,1.25790935027235,0.251346511003896,5.00468196374865,2,0.050938424962934,0.0626503627245913
"174",17400,54.4,25174.65,25174.65,241,0.151325100808425,0.0647262237107912,-1.09554999943507,0.242872264058176,1.2468751002435,0.251349200684235,4.96072832875217,2,0.050938424962934,0.0626503627245913
"175",17500,53.88,25228.53,25228.53,241,0.149166497148757,0.064725555658627,-1.08670662992631,0.242875252193065,1.23587312707507,0.251351916012516,4.91690354575824,2,0.050938424962934,0.0626503627245913
"176",17600,51.88,25280.41,25280.41,242,0.151273144427654,0.0645923373414744,-1.13890786293109,0.250332285672965,1.29018100735874,0.258531281073463,4.99042515088195,2,0.050938424962934,0.0626503627245913
"177",17700,52.12,25332.53,25332.53,242,0.149193706131897,0.0645916951286286,-1.13020498309016,0.250335188191025,1.27939868922205,0.258533931092662,4.9486683771636,2,0.050938424962934,0.0626503627245913
"178",17800,51.91,25384.44,25384.44,242,0.14712693530477,0.0645910581435856,-1.12146122597274,0.250338129857704,1.26858816127751,0.258536620332132,4.90680260168869,2,0.050938424962934,0.0626503627245913
"179",17900,53.51,25437.95,25437.95,242,0.145000922925148,0.0645904042657837,-1.11236721831028,0.250341216732373,1.25736814123543,0.258539445961854,4.86335126370213,2,0.050938424962934,0.0626503627245913
"180",18000,52.34,25490.29,25490.29,243,0.147089084195979,0.0644580060881852,-1.16810208981703,0.258532205147437,1.31519117401301,0.266446496781738,4.93604228202841,2,0.050938424962934,0.0626503627245913
"181",18100,51.14,25541.43,25541.43,243,0.145065568952755,0.0644573850080847,-1.15925500064185,0.258535165175212,1.30432056959461,0.266449218640729,4.89519382435612,2,0.050938424962934,0.0626503627245913
"182",18200,50.49,25591.92,25591.92,243,0.143071781845409,0.0644567742746176,-1.15044289472527,0.258538139611973,1.29351467657068,0.266451956990203,4.85458876407593,2,0.050938424962934,0.0626503627245913
"183",18300,52.28,25644.2,25644.2,243,0.141011490421737,0.0644561444415726,-1.14123580007907,0.258541275463236,1.28224729050081,0.266454847346468,4.81224981744662,2,0.050938424962934,0.0626503627245913
"184",18400,50.64,25694.84,25694.84,243,0.139019868416882,0.0644555368272449,-1.13223596859254,0.258544368716709,1.27125583700942,0.266457701751722,4.77094799156506,2,0.050938424962934,0.0626503627245913
"185",18500,50.93,25745.77,25745.77,243,0.137020833708922,0.0644549281613572,-1.12310215838268,0.258547536573719,1.2601229920916,0.266460628297361,4.72911514223913,2,0.050938424962934,0.0626503627245913
"186",18600,49.37,25795.14,25795.14,243,0.135086836943933,0.0644543404496386,-1.11416776728514,0.258550663348891,1.24925460422908,0.266463520056591,4.68827629374467,2,0.050938424962934,0.0626503627245913
"187",18700,50.57,25845.71,25845.71,243,0.13310970216694,0.0644537407972138,-1.10493269848629,0.258553924808558,1.23804240065323,0.266466539619262,4.64614582537151,2,0.050938424962934,0.0626503627245913
"188",18800,49.88,25895.59,25895.59,243,0.131163366246699,0.0644531516373558,-1.09573931603214,0.258557201559152,1.22690268227884,0.266469576563794,4.60428803205273,2,0.050938424962934,0.0626503627245913
"189",18900,48.84,25944.43,25944.43,243,0.129261275048188,0.0644525769721143,-1.08665497286107,0.258560469130028,1.21591624790926,0.266472608114017,4.56300651881261,2,0.050938424962934,0.0626503627245913
"190",19000,48.81,25993.24,25993.24,243,0.127363959970089,0.064452004832677,-1.07749300435012,0.258563794782809,1.20485696432021,0.266475696639371,4.52145159770714,2,0.050938424962934,0.0626503627245913
"191",19100,48.91,26042.15,26042.15,243,0.125466361776334,0.0644514336875421,-1.06822728510181,0.258567189183903,1.19369364687815,0.266478852119346,4.47950611234072,2,0.050938424962934,0.0626503627245913
"192",19200,50.09,26092.24,26092.24,243,0.123526707289358,0.0644508509979775,-1.05864818970323,0.258570731561896,1.18217489699259,0.266482148398007,4.43622548114157,2,0.050938424962934,0.0626503627245913
"193",19300,48.03,26140.27,26140.27,243,0.121670349680202,0.0644502943840785,-1.04937605675067,0.258574192848479,1.17104640643087,0.266485372306693,4.39441158174769,2,0.050938424962934,0.0626503627245913
"194",19400,48.47,26188.74,26188.74,243,0.119800473138593,0.0644497347554056,-1.03993100351335,0.258577751790124,1.15973147665195,0.266488690249469,4.35189754419328,2,0.050938424962934,0.0626503627245913
"195",19500,48.64,26237.38,26237.38,243,0.11792754661403,0.0644491752570735,-1.03036228669839,0.258581391719386,1.14828983331242,0.266492086814696,4.30890780674803,2,0.050938424962934,0.0626503627245913
"196",19600,46.57,26283.95,26283.95,243,0.116137608414975,0.0644486415236632,-1.02111418701008,0.258584942890636,1.13725179542506,0.266495403495068,4.26743493700109,2,0.050938424962934,0.0626503627245913
"197",19700,45.79,26329.74,26329.74,243,0.114380768172197,0.064448118583487,-1.01193682273614,0.258588499466937,1.12631759090834,0.266498728037327,4.22635259538868,2,0.050938424962934,0.0626503627245913
"198",19800,45.15,26374.89,26374.89,243,0.112651499853543,0.064447604742651,-1.00280450542134,0.258592071085316,1.11545600527488,0.266502069382694,4.1855435038784,2,0.050938424962934,0.0626503627245913
"199",19900,43.77,26418.66,26418.66,243,0.110977936086325,0.0644471082955485,-0.9938709816424,0.258595596610137,1.10484891772872,0.266505370215707,4.1456910111585,2,0.050938424962934,0.0626503627245913
"200",20000,43.87,26462.53,26462.53,243,0.109303354497756,0.0644466123735988,-0.984836242635328,0.258599194206209,1.09413959713308,0.266508741114684,4.10545482507178,2,0.050938424962934,0.0626503627245913
"201",20100,43.76,26506.29,26506.29,243,0.107635760792201,0.0644461193418874,-0.975742096932234,0.258602848380556,1.08337785772444,0.266512167618602,4.06502212414867,2,0.050938424962934,0.0626503627245913
"202",20200,42.32,26548.61,26548.61,243,0.106025683003152,0.0644456440909445,-0.966867837623261,0.258606446330358,1.07289352062641,0.266515543872985,4.025632070217,2,0.050938424962934,0.0626503627245913
"203",20300,41.75,26590.36,26590.36,244,0.108584564349754,0.0643142018773398,-1.02724059521294,0.267658406043707,1.13582515956269,0.27527684045153,4.12611957366128,2,0.050938424962934,0.0626503627245913
"204",20400,44.31,26634.67,26634.67,244,0.106904150779751,0.0643137064322772,-1.01778230703557,0.267662177530828,1.12468645781532,0.275280391810971,4.08560322955228,2,0.050938424962934,0.0626503627245913
"205",20500,42.32,26676.99,26676.99,244,0.105301838139756,0.0643132347853503,-1.00866450175994,0.267665847124651,1.1139663398997,0.275283849663421,4.04660985837602,2,0.050938424962934,0.0626503627245913
"206",20600,41.38,26718.37,26718.37,244,0.103737594207056,0.0643127750691981,-0.999668104405568,0.267669500748056,1.10340569861262,0.275287294780952,4.00819696197971,2,0.050938424962934,0.0626503627245913
"207",20700,39.64,26758.01,26758.01,244,0.102241416841579,0.0643123360264248,-0.990973427400009,0.267673063160688,1.09321484424159,0.275290656047388,3.97112949614027,2,0.050938424962934,0.0626503627245913
"208",20800,40.45,26798.46,26798.46,245,0.104844615281253,0.0641817149089058,-1.05635268592435,0.277750437560839,1.16119730120561,0.285069461875322,4.07338370643667,2,0.050938424962934,0.0626503627245913
"209",20900,39.27,26837.73,26837.73,245,0.103366804467462,0.0641812816604623,-1.04758746458598,0.277753959486242,1.15095426905344,0.285072795836194,4.03740478174141,2,0.050938424962934,0.0626503627245913
"210",21000,39.72,26877.45,26877.45,245,0.101874277532899,0.0641808447441167,-1.03864294974971,0.27775758537223,1.14051722728261,0.285076230268117,4.00074473487299,2,0.050938424962934,0.0626503627245913
"211",21100,38.34,26915.79,26915.79,246,0.104546535869388,0.0640510441658321,-1.11020350326099,0.289069990590006,1.21475003913038,0.296081062748767,4.10276168240157,2,0.050938424962934,0.0626503627245913
"212",21200,39.76,26955.55,26955.55,246,0.103056820659229,0.0640506084478577,-1.10109182290973,0.289073602341519,1.20414864356896,0.296084494719402,4.06690882178795,2,0.050938424962934,0.0626503627245913
"213",21300,37.98,26993.53,26993.53,246,0.101635867386418,0.0640501934433083,-1.09230983717289,0.289077114646479,1.19394570455931,0.296087834083839,4.0324037907658,2,0.050938424962934,0.0626503627245913
"214",21400,37.46,27030.99,27030.99,246,0.100236344026998,0.0640497852709942,-1.08357187899984,0.289080640047761,1.18380822302684,0.296091187717034,3.99812041741065,2,0.050938424962934,0.0626503627245913
"215",21500,36.81,27067.8,27067.8,246,0.0988630103211208,0.0640493852893224,-1.0749105159152,0.289084165036515,1.17377352623632,0.296094542723771,3.9641849371447,2,0.050938424962934,0.0626503627245913
"216",21600,36.15,27103.95,27103.95,246,0.0975161335020259,0.0640489935439388,-1.06633080597309,0.289087686982,1.16384693947511,0.296097896545373,3.93061535746766,2,0.050938424962934,0.0626503627245913
"217",21700,36.5,27140.45,27140.45,246,0.0961580543982096,0.0640485990717696,-1.05759269338263,0.289091305101143,1.15375074778084,0.296101343678373,3.89647251663284,2,0.050938424962934,0.0626503627245913
"218",21800,35.74,27176.19,27176.19,246,0.0948300378893142,0.0640482138470578,-1.04896189513346,0.289094909910853,1.14379193302277,0.296104779821877,3.86279456113753,2,0.050938424962934,0.0626503627245913
"219",21900,34.68,27210.87,27210.87,246,0.0935430923033366,0.0640478410215776,-1.04051525716064,0.289098468010781,1.13405834946397,0.2961081730478,3.82987858049061,2,0.050938424962934,0.0626503627245913
"220",22000,34.68,27245.55,27245.55,246,0.0922578008177909,0.0640474691516986,-1.03199666529485,0.289102086944723,1.12425446611264,0.296111625878708,3.7967251801628,2,0.050938424962934,0.0626503627245913
"221",22100,35.19,27280.74,27280.74,246,0.090955294391777,0.06404709278616,-1.02327798096421,0.289105822897374,1.11423327535599,0.296115191990426,3.76283725217318,2,0.050938424962934,0.0626503627245913
"222",22200,34.65,27315.39,27315.39,246,0.0896744308149199,0.0640467231500348,-1.01461816549578,0.289109565960097,1.1042925963107,0.296118766504071,3.72922192452641,2,0.050938424962934,0.0626503627245913
"223",22300,34.23,27349.62,27349.62,246,0.0884107017160392,0.0640463589202521,-1.0059890446241,0.289113328088528,1.09439974634013,0.296122360806081,3.69576867941025,2,0.050938424962934,0.0626503627245913
"224",22400,33.2,27382.82,27382.82,246,0.0871865227032524,0.0640460065261881,-0.997547837249834,0.289117039787426,1.08473435995309,0.296125908436591,3.66308495490984,2,0.050938424962934,0.0626503627245913
"225",22500,34.33,27417.15,27417.15,247,0.0900158564941658,0.0639170407068508,-1.07601266870293,0.301938092672839,1.1660285251971,0.308629227228454,3.7780884709729,2,0.050938424962934,0.0626503627245913
"226",22600,32.87,27450.02,27450.02,247,0.0888068041617698,0.0639166928143444,-1.06751192765612,0.301941733214149,1.15631873181789,0.308632716795688,3.74658507958299,2,0.050938424962934,0.0626503627245913
"227",22700,33.27,27483.29,27483.29,247,0.0875845254759444,0.0639163415414555,-1.05883351625972,0.301945481861246,1.14641804173566,0.308636311428944,3.71446261921647,2,0.050938424962934,0.0626503627245913
"228",22800,32.67,27515.96,27515.96,247,0.0863857417289676,0.0639159974357492,-1.05023768965374,0.301949226997373,1.13662343138271,0.30863990411565,3.68268463094392,2,0.050938424962934,0.0626503627245913
"229",22900,34.3,27550.26,27550.26,247,0.0851286917311237,0.0639156370457769,-1.04113276959219,0.301953229156558,1.12626146132332,0.308643744885653,3.64906621302361,2,0.050938424962934,0.0626503627245913
"230",23000,33.2,27583.46,27583.46,247,0.0839134584141965,0.0639152890729192,-1.03224017937917,0.301957173264818,1.11615363779336,0.308647531438944,3.61627268680799,2,0.050938424962934,0.0626503627245913
"231",23100,31.29,27614.75,27614.75,248,0.0868464373965541,0.0637871362983553,-1.11936764193408,0.316656365980981,1.20621407933063,0.323017109258049,3.73421111377423,2,0.050938424962934,0.0626503627245913
"232",23200,31.74,27646.49,27646.49,248,0.0856873078627923,0.0637868044840558,-1.11072075951552,0.316660085562838,1.19640806737831,0.323020690072557,3.70381249296932,2,0.050938424962934,0.0626503627245913
"233",23300,31.87,27678.36,27678.36,248,0.0845247810693516,0.0637864720816046,-1.10196257436983,0.316663885907887,1.18648735543918,0.323024349947338,3.67305856550012,2,0.050938424962934,0.0626503627245913
"234",23400,31.82,27710.18,27710.18,248,0.083365424859414,0.0637861409686235,-1.09314092838771,0.316667747538344,1.17650635324713,0.323028070159046,3.64211801366941,2,0.050938424962934,0.0626503627245913
"235",23500,32.32,27742.5,27742.5,248,0.0821892255793237,0.0637858054355503,-1.0841002820825,0.316671740489492,1.16628950766182,0.323031918236737,3.61044665192216,2,0.050938424962934,0.0626503627245913
"236",23600,30.67,27773.17,27773.17,248,0.0810743514560599,0.0637854877591289,-1.07544493151187,0.316675597193524,1.15651928296793,0.323035636279567,3.58016006000971,2,0.050938424962934,0.0626503627245913
"237",23700,30.78,27803.95,27803.95,248,0.0799567270067423,0.0637851696527163,-1.06668255966906,0.316679535687875,1.1466392866758,0.323039434421115,3.54953347640225,2,0.050938424962934,0.0626503627245913
"238",23800,31.45,27835.4,27835.4,249,0.0828764628919543,0.0636577882374175,-1.16329843471232,0.33376571234813,1.24617489760428,0.33978208419888,3.66757093901064,2,0.050938424962934,0.0626503627245913
"239",23900,29.61,27865.01,27865.01,249,0.0818036835390334,0.0636574829548908,-1.15472105656488,0.333769434544081,1.23652474010391,0.339785683294673,3.63913137279407,2,0.050938424962934,0.0626503627245913
"240",24000,29.8,27894.81,27894.81,249,0.0807251811339903,0.0636571763722212,-1.14601371255663,0.333773245894213,1.22673889369062,0.339789369725485,3.61029214857926,2,0.050938424962934,0.0626503627245913
"241",24100,28.87,27923.68,27923.68,249,0.0796814448033512,0.0636568799856643,-1.13750518000575,0.333777002375275,1.2171866248091,0.339793004171854,3.58214150928632,2,0.050938424962934,0.0626503627245913
"242",24200,28.93,27952.61,27952.61,249,0.0786366309374209,0.06365658360141,-1.12890571883382,0.333780831573296,1.20754234977124,0.339796710051119,3.55371995682237,2,0.050938424962934,0.0626503627245913
"243",24300,28.43,27981.04,27981.04,249,0.0776109370926668,0.0636562929406892,-1.1203822202572,0.333784659535818,1.19799315734987,0.339800415791966,3.52557884473958,2,0.050938424962934,0.0626503627245913
"244",24400,27.42,28008.46,28008.46,250,0.0806667233509883,0.0635297178748894,-1.23017870769436,0.353982347174061,1.31084543104535,0.359638050217326,3.64490195142926,2,0.050938424962934,0.0626503627245913
"245",24500,27.1,28035.56,28035.56,250,0.079690920657904,0.0635294413407267,-1.22191978932001,0.353985902388034,1.30161070997791,0.359641500673289,3.61918940817772,2,0.050938424962934,0.0626503627245913
"246",24600,26.39,28061.95,28061.95,250,0.07874159749642,0.0635291725683183,-1.21381115928543,0.353989421554737,1.29255275678185,0.359644917022155,3.59396920574919,2,0.050938424962934,0.0626503627245913
"247",24700,27.73,28089.68,28089.68,250,0.0777450407991606,0.0635288906963037,-1.20521935705264,0.353993181649233,1.2829643978518,0.359648568198526,3.56727236334667,2,0.050938424962934,0.0626503627245913
"248",24800,25.83,28115.51,28115.51,250,0.0768176585623804,0.0635286286410933,-1.19714929183841,0.353996742919732,1.27396695040079,0.359652027180158,3.54222096393922,2,0.050938424962934,0.0626503627245913
"249",24900,25.13,28140.64,28140.64,251,0.0799441095121703,0.0634028339512687,-1.32308245472181,0.378382385229844,1.40302656423398,0.383657593180793,3.65697587946038,2,0.050938424962934,0.0626503627245913
"250",25000,25.74,28166.38,28166.38,252,0.0830335833611624,0.0632777828161062,-1.469382415781,0.408638280799856,1.55241599914216,0.413508551705021,3.75425367320961,2,0.050938424962934,0.0626503627245913
"251",25100,24.63,28191.01,28191.01,252,0.0821516314654398,0.0632775332733201,-1.46150489654118,0.408641363605155,1.54365652800662,0.413511560015239,3.73304322604605,2,0.050938424962934,0.0626503627245913
"252",25200,24.74,28215.75,28215.75,252,0.081266523051646,0.0632772830575987,-1.45352922602902,0.40864450963634,1.53479574908067,0.41351463070498,3.71158753552219,2,0.050938424962934,0.0626503627245913
"253",25300,25.1,28240.85,28240.85,252,0.0803693350144976,0.0632770296519413,-1.44537196425996,0.408647753331983,1.52574129927445,0.41351779742213,3.6896629571591,2,0.050938424962934,0.0626503627245913
"254",25400,24.1,28264.95,28264.95,252,0.0795086483405788,0.0632767867685069,-1.43747657429402,0.408650918170761,1.5169852226346,0.413520887822554,3.66846093463979,2,0.050938424962934,0.0626503627245913
"255",25500,24.89,28289.84,28289.84,252,0.0786205252066844,0.0632765363606544,-1.42925640439151,0.408654239828623,1.5078769295982,0.41352413204517,3.64640612904663,2,0.050938424962934,0.0626503627245913
"256",25600,23.64,28313.48,28313.48,252,0.0777777341924875,0.0632762989389234,-1.4213859918534,0.408657445817826,1.49916372604589,0.41352726394974,3.62530806730096,2,0.050938424962934,0.0626503627245913
"257",25700,23.11,28336.59,28336.59,252,0.0769545242579331,0.0632760672255952,-1.41363168706183,0.408660629259242,1.49058621131976,0.413530374446784,3.60453863471057,2,0.050938424962934,0.0626503627245913
"258",25800,22.98,28359.57,28359.57,252,0.0761366165184518,0.0632758371926975,-1.4058609150145,0.408663844296397,1.48199753153295,0.413533516425871,3.58374224256769,2,0.050938424962934,0.0626503627245913
"259",25900,23.82,28383.39,28383.39,252,0.0752895168770506,0.0632755991470824,-1.39774184592452,0.408667230203916,1.47303136280157,0.413536826038459,3.56203189184555,2,0.050938424962934,0.0626503627245913
"260",26000,22.97,28406.36,28406.36,252,0.0744733244562278,0.0632753699766054,-1.38984956817772,0.408670547959642,1.46432289263394,0.413540069661104,3.5409456061512,2,0.050938424962934,0.0626503627245913
"261",26100,22.02,28428.38,28428.38,252,0.0736915132774076,0.0632751506342396,-1.38222477189167,0.408673778210327,1.45591628516908,0.41354322831415,3.52059031677116,2,0.050938424962934,0.0626503627245913
"262",26200,21.89,28450.27,28450.27,252,0.0729149230511219,0.0632749329255996,-1.37458692533671,0.408677038751637,1.44750184838783,0.41354641715235,3.50021615071706,2,0.050938424962934,0.0626503627245913
"263",26300,21.93,28472.2,28472.2,252,0.072137518023851,0.0632747151570603,-1.36687617423481,0.408680355747221,1.43901369225866,0.413549661772177,3.47966356952653,2,0.050938424962934,0.0626503627245913
"264",26400,20.96,28493.16,28493.16,252,0.0713950633269457,0.0632745073361808,-1.35945049400085,0.408683574352623,1.4308455573278,0.41355281068356,3.45988594531073,2,0.050938424962934,0.0626503627245913
"265",26500,20.01,28513.17,28513.17,252,0.070686773922366,0.0632743092216494,-1.35230955653617,0.408686692139188,1.42299633045853,0.413555861449392,3.44088057529,2,0.050938424962934,0.0626503627245913
"266",26600,18.92,28532.09,28532.09,252,0.0700175281112123,0.0632741221562605,-1.34551037844029,0.408689681451529,1.41552790655151,0.413558786945215,3.42279731741989,2,0.050938424962934,0.0626503627245913
"267",26700,18.47,28550.56,28550.56,252,0.0693646316332614,0.0632739397808539,-1.33882802123409,0.408692639251872,1.40819265286735,0.413561682018598,3.40503657397356,2,0.050938424962934,0.0626503627245913
"268",26800,17.78,28568.34,28568.34,252,0.068736528410098,0.063273764442861,-1.33235284310424,0.40869552424549,1.40108937151434,0.413564506220089,3.38783756933124,2,0.050938424962934,0.0626503627245913
"269",26900,17.85,28586.19,28586.19,252,0.0681063489363765,0.0632735886354272,-1.32580972053074,0.408698458528539,1.39391606946712,0.413567379059821,3.37046909414366,2,0.050938424962934,0.0626503627245913
"270",27000,17.21,28603.4,28603.4,252,0.0674991399250994,0.0632734193406042,-1.31946039915441,0.408701324294305,1.38695953907951,0.413570185186228,3.35362554835759,2,0.050938424962934,0.0626503627245913
"271",27100,17.09,28620.49,28620.49,252,0.0668965294293043,0.0632732514290391,-1.31311520255643,0.408704206413832,1.38001173198573,0.413573007686385,3.33680319154726,2,0.050938424962934,0.0626503627245913
"272",27200,17.76,28638.25,28638.25,252,0.0662706785988821,0.0632730771483901,-1.30647830768821,0.408707240638913,1.37274898628709,0.413575979527947,3.31921836431106,2,0.050938424962934,0.0626503627245913
"273",27300,17.43,28655.68,28655.68,252,0.0656568373581092,0.0632729063175064,-1.29992162249144,0.408710258011243,1.36557845984955,0.413578935243903,3.30185689714642,2,0.050938424962934,0.0626503627245913
"274",27400,16.92,28672.6,28672.6,252,0.0650613172564889,0.0632727406851065,-1.29351539731796,0.408713225290467,1.35857671457444,0.413581842252704,3.28490416110758,2,0.050938424962934,0.0626503627245913
"275",27500,16.77,28689.37,28689.37,252,0.064471426323475,0.0632725767151384,-1.28712520964592,0.408716204118087,1.35159663596939,0.413584760929209,3.2680039586873,2,0.050938424962934,0.0626503627245913
"276",27600,17.19,28706.56,28706.56,252,0.0638671226718631,0.0632724088387439,-1.28053232285591,0.408719297428031,1.34439944552778,0.413587792143724,3.25057816276306,2,0.050938424962934,0.0626503627245913
"277",27700,16.9,28723.46,28723.46,252,0.0632733695692748,0.0632722439916508,-1.27400800927766,0.408722378683538,1.33728137884694,0.413590811910115,3.23334402104069,2,0.050938424962934,0.0626503627245913
"278",27800,16.93,28740.39,28740.39,252,0.0626789157391278,0.0632720790476034,-1.26742915322402,0.408725506097006,1.33010806896315,0.413593877277287,3.2159762076734,2,0.050938424962934,0.0626503627245913
