"","CLASS","CLASS_AREA","AREA_SQ_KM","AREA_UNITS","NO_POINTS","WPLUS","S_WPLUS","WMINUS","S_WMINUS","CONTRAST","S_CONTRAST","STUDC","GEN_CLASS","WEIGHT","W_STD"
"140",14000,24.11,29290.88,29290.88,258,0.0633983792081777,0.0626525475852386,-2.83013402071157,1.00528413494957,2.89353239991975,1.00723459715214,2.8727492166184,1,-3.45161229114711,1.00013165482269
"141",14100,24.18,29315.06,29315.06,258,0.062565905384058,0.0626523188584861,-2.81808826314005,1.00528711962921,2.88065416852411,1.00723756182478,2.85995506691124,1,-3.45161229114711,1.00013165482269
"142",14200,23.14,29338.2,29338.2,258,0.0617698853046114,0.0626521003248327,-2.8064231193446,1.00529004446183,2.86819300464921,1.0072404674005,2.84757522903292,1,-3.45161229114711,1.00013165482269
"143",14300,22.99,29361.19,29361.19,258,0.0609796522547441,0.0626518835511525,-2.79469725187815,1.00529301909864,2.85567690413289,1.00724342279359,2.83514078077835,1,-3.45161229114711,1.00013165482269
"144",14400,22.1,29383.29,29383.29,258,0.0602205993102509,0.0626516754912076,-2.78329420793288,1.00529594547873,2.84351480724314,1.00724633056558,2.82305799579977,1,-3.45161229114711,1.00013165482269
"145",14500,22.97,29406.26,29406.26,258,0.0594322752507505,0.0626514595742993,-2.77130282406251,1.00529905904577,2.83073509931326,1.0072494246735,2.8103615946277,1,-3.45161229114711,1.00013165482269
"146",14600,21.39,29427.65,29427.65,258,0.0586987347396445,0.0626512588144093,-2.76000547698303,1.0053020267517,2.81870421172267,1.00725237414568,2.798409101903,1,-3.45161229114711,1.00013165482269
"147",14700,20.74,29448.39,29448.39,258,0.0579879985151934,0.0626510644355431,-2.74892819741722,1.00530496937543,2.80691619593242,1.00725529898126,2.78669786971716,1,-3.45161229114711,1.00013165482269
"148",14800,20.15,29468.54,29468.54,258,0.0572979643782119,0.0626508758500318,-2.73804722607442,1.00530789175155,2.79534519045263,1.00725820396894,2.77520220678078,1,-3.45161229114711,1.00013165482269
"149",14900,19.79,29488.33,29488.33,258,0.056620721541615,0.0626506908863076,-2.7272441590662,1.00531082482439,2.78386488060782,1.00726111985802,2.76379662207176,1,-3.45161229114711,1.00013165482269
"150",15000,19.43,29507.76,29507.76,258,0.0559562443534816,0.0626505095302211,-2.71652284376304,1.00531376718912,2.77247908811652,1.00726404524553,2.75248491316963,1,-3.45161229114711,1.00013165482269
"151",15100,18.65,29526.41,29526.41,258,0.0553188570388079,0.0626503356804954,-2.70612266748913,1.00531665171361,2.76144152452794,1.0072669133718,2.7415191424129,1,-3.45161229114711,1.00013165482269
"152",15200,18.27,29544.68,29544.68,258,0.0546948503870802,0.0626501655872386,-2.69582842993434,1.00531953654321,2.75052328032142,1.00726978203635,2.73067189086206,1,-3.45161229114711,1.00013165482269
"153",15300,18.88,29563.56,29563.56,258,0.0540504182006499,0.0626499900372275,-2.68507796482534,1.0053225810849,2.73912838302599,1.00727280976449,2.71935106008313,1,-3.45161229114711,1.00013165482269
"154",15400,17.75,29581.31,29581.31,258,0.0534449348913587,0.0626498251998953,-2.6748644293899,1.00532550403602,2.72830936428126,1.00727571680392,2.70860234071577,1,-3.45161229114711,1.00013165482269
"155",15500,18.44,29599.75,29599.75,258,0.0528163025074082,0.0626496541655494,-2.66414221201472,1.00532860484557,2.71695851452213,1.00727880097211,2.69732522108084,1,-3.45161229114711,1.00013165482269
"156",15600,17.58,29617.33,29617.33,258,0.0522173558587822,0.062649491307469,-2.65381188157739,1.00533162392634,2.70602923743617,1.00728180407841,2.68646691172189,1,-3.45161229114711,1.00013165482269
"157",15700,17.39,29634.72,29634.72,258,0.0516252352000507,0.0626493304008643,-2.64348711781172,1.00533467269537,2.69511235301177,1.007284836937,2.67562089111478,1,-3.45161229114711,1.00013165482269
"158",15800,17.32,29652.04,29652.04,258,0.0510358462928335,0.0626491703307828,-2.63309685300721,1.00533777273985,2.68413269930004,1.00728792102391,2.6647124851568,1,-3.45161229114711,1.00013165482269
"159",15900,16.36,29668.4,29668.4,258,0.0504794444434414,0.0626490193057129,-2.623182341328,1.00534076101288,2.67366178577144,1.00729089411843,2.65430949627653,1,-3.45161229114711,1.00013165482269
"160",16000,16.47,29684.87,29684.87,258,0.0499196140434904,0.062648867434444,-2.61310087650106,1.00534383012962,2.66302049054456,1.00729394784765,2.64373720921763,1,-3.45161229114711,1.00013165482269
"161",16100,16.06,29700.93,29700.93,258,0.0493740215576377,0.0626487195070783,-2.60317152397559,1.00534688332512,2.65254554553323,1.00729698593186,2.63333017231192,1,-3.45161229114711,1.00013165482269
"162",16200,16.54,29717.47,29717.47,258,0.048812433423285,0.0626485673266908,-2.5928412923364,1.00535009211924,2.64165372575969,1.00730017904905,2.62250894093315,1,-3.45161229114711,1.00013165482269
"163",16300,15.86,29733.33,29733.33,258,0.0482742295925757,0.0626484215628637,-2.58283452088417,1.00535323219703,2.63110875047675,1.00730330398214,2.6120322846905,1,-3.45161229114711,1.00013165482269
"164",16400,15.33,29748.66,29748.66,258,0.0477542862963977,0.0626482808187697,-2.57306603664199,1.00535632795012,2.62082032293838,1.00730638498865,2.60181049380314,1,-3.45161229114711,1.00013165482269
"165",16500,15.48,29764.14,29764.14,258,0.0472295296707446,0.062648138845608,-2.56310417967352,1.00535951627479,2.61033370934427,1.0073095583112,2.59139178002105,1,-3.45161229114711,1.00013165482269
"166",16600,15.16,29779.3,29779.3,258,0.0467158874789933,0.062647999951283,-2.5532511148181,1.00536270116832,2.59996700229709,1.00731272840084,2.58109217623475,1,-3.45161229114711,1.00013165482269
"167",16700,15.6,29794.9,29794.9,258,0.0461876127475992,0.0626478571742424,-2.54300969760717,1.00536604501093,2.58919731035477,1.00731605689051,2.57039217497175,1,-3.45161229114711,1.00013165482269
"168",16800,14.9,29809.8,29809.8,258,0.0456833030894333,0.0626477209443017,-2.533128915093,1.00536930371582,2.57881221818243,1.00731930081457,2.56007426453268,1,-3.45161229114711,1.00013165482269
"169",16900,14.98,29824.78,29824.78,258,0.0451765419788964,0.0626475841210346,-2.52309567731507,1.00537264580243,2.56827221929397,1.00732262792215,2.54960242935439,1,-3.45161229114711,1.00013165482269
"170",17000,15.69,29840.47,29840.47,258,0.0446460373598725,0.0626474409610713,-2.51247783327514,1.00537621932055,2.55712387063502,1.00732618561926,2.53852615681087,1,-3.45161229114711,1.00013165482269
"171",17100,14.85,29855.32,29855.32,258,0.0441441936228007,0.0626473056050093,-2.50232351800274,1.00537967250053,2.54646771162554,1.00732962369666,2.52793887097316,1,-3.45161229114711,1.00013165482269
"172",17200,15.05,29870.37,29870.37,258,0.0436358478752785,0.0626471685641789,-2.49192615180685,1.00538324484414,2.53556199968213,1.00733318060235,2.51710362421096,1,-3.45161229114711,1.00013165482269
"173",17300,14.91,29885.28,29885.28,258,0.0431324856175278,0.062647032935138,-2.48151778986666,1.00538685834889,2.52465027548419,1.00733677867744,2.506262383072,1,-3.45161229114711,1.00013165482269
"174",17400,15.33,29900.61,29900.61,258,0.0426152081858615,0.0626468936275102,-2.47070206846123,1.00539065332498,2.51331727664709,1.00734055764394,2.49500256648603,1,-3.45161229114711,1.00013165482269
"175",17500,15.05,29915.66,29915.66,258,0.0421076389006117,0.0626467570041025,-2.45996887004755,1.00539446012728,2.50207650894816,1.00734434858084,2.48383436356506,1,-3.45161229114711,1.00013165482269
"176",17600,14.39,29930.05,29930.05,258,0.0416225692765319,0.0626466265014811,-2.44959749378858,1.00539817760687,2.49122006306512,1.00734805074872,2.47304798099674,1,-3.45161229114711,1.00013165482269
"177",17700,14.78,29944.83,29944.83,258,0.0411245980441266,0.0626464925933764,-2.43883185699889,1.00540207738838,2.47995645504301,1.00735193465399,2.46185704293589,1,-3.45161229114711,1.00013165482269
"178",17800,14.48,29959.31,29959.31,258,0.040636974840573,0.0626463615322576,-2.42817113627431,1.00540598074353,2.46880811111488,1.00735582230317,2.45078060448425,1,-3.45161229114711,1.00013165482269
"179",17900,14.93,29974.24,29974.24,258,0.040134446452543,0.0626462265315572,-2.417058794382,1.00541009397834,2.45719324083454,1.00735991918091,2.43924062695734,1,-3.45161229114711,1.00013165482269
"180",18000,14.7,29988.94,29988.94,258,0.0396399062336536,0.0626460937427543,-2.40599565238294,1.00541423464183,2.44563555861659,1.00736404357196,2.42775744699478,1,-3.45161229114711,1.00013165482269
"181",18100,14.31,30003.25,30003.25,258,0.0391587212786992,0.0626459646027162,-2.39510716402533,1.00541835489521,2.43426588530403,1.00736814781945,2.41646104313824,1,-3.45161229114711,1.00013165482269
"182",18200,14.51,30017.76,30017.76,258,0.0386710474680235,0.06264583378432,-2.38394409280554,1.00542262586757,2.42261514027357,1.00737240238999,2.40488535771471,1,-3.45161229114711,1.00013165482269
"183",18300,14.78,30032.54,30032.54,258,0.0381745434773937,0.0626457006624733,-2.3724437209554,1.00542707601611,2.41061826443279,1.00737683564682,2.39296574939107,1,-3.45161229114711,1.00013165482269
"184",18400,14.17,30046.71,30046.71,258,0.0376987625472335,0.0626455731585949,-2.36129240312366,1.00543144022494,2.3989911656709,1.0073811834798,2.38141351557119,1,-3.45161229114711,1.00013165482269
"185",18500,13.69,30060.4,30060.4,258,0.0372393132976371,0.0626454500887378,-2.35039942193146,1.00543575055935,2.3876387352291,1.00738547781853,2.37013416194909,1,-3.45161229114711,1.00013165482269
"186",18600,13.4,30073.8,30073.8,258,0.0367898010611548,0.0626453297351244,-2.33962102859863,1.00544006199801,2.37641082965978,1.00738977342843,2.35897851292671,1,-3.45161229114711,1.00013165482269
"187",18700,13.94,30087.74,30087.74,258,0.0363223884929946,0.0626452046459448,-2.32828361038178,1.0054446474594,2.36460599887477,1.00739434223639,2.34724963178312,1,-3.45161229114711,1.00013165482269
"188",18800,13.3,30101.04,30101.04,258,0.0358766388923187,0.0626450854084406,-2.31734555157838,1.00544912092466,2.3532221904707,1.00739879962902,2.33593904552724,1,-3.45161229114711,1.00013165482269
"189",18900,13.33,30114.37,30114.37,258,0.0354300831179383,0.0626449660083409,-2.30626144337109,1.00545370429264,2.34169152648903,1.00740336670173,2.32448252992822,1,-3.45161229114711,1.00013165482269
"190",19000,13.2,30127.57,30127.57,258,0.0349880787683844,0.0626448478774721,-2.29516301689968,1.00545834474446,2.33015109566807,1.00740799082689,2.31301629219306,1,-3.45161229114711,1.00013165482269
"191",19100,13.3,30140.87,30140.87,258,0.0345429234068354,0.0626447289569956,-2.28385452649434,1.00546312627731,2.31839744990118,1.00741275571111,2.30133819207469,1,-3.45161229114711,1.00013165482269
"192",19200,13.54,30154.41,30154.41,258,0.0340899386342984,0.0626446079990399,-2.27220908655281,1.00546810709705,2.30629902518711,1.00741771937001,2.28931751034651,1,-3.45161229114711,1.00013165482269
"193",19300,13.06,30167.47,30167.47,258,0.0336532067329202,0.0626444914326422,-2.26084651433053,1.00547302313755,2.29449972106345,1.00742261864831,2.27759400929677,1,-3.45161229114711,1.00013165482269
"194",19400,13.51,30180.98,30180.98,258,0.033201627258374,0.062644370956631,-2.2489549723631,1.00547822818355,2.28215659962147,1.00742780612989,2.26533016632582,1,-3.45161229114711,1.00013165482269
"195",19500,13.29,30194.27,30194.27,258,0.0327576002907238,0.0626442525483481,-2.23711745777568,1.00548347139467,2.2698750580664,1.00743303183151,2.2531274897149,1,-3.45161229114711,1.00013165482269
"196",19600,13.09,30207.36,30207.36,258,0.032320448091514,0.0626441360244856,-2.22531947950999,1.00548875918835,2.2576399276015,1.00743830214678,2.24097090887912,1,-3.45161229114711,1.00013165482269
"197",19700,13.38,30220.74,30220.74,258,0.0318738084961992,0.0626440170241108,-2.2131145281824,1.00549429540364,2.2449883366786,1.00744382024913,2.22840052373682,1,-3.45161229114711,1.00013165482269
"198",19800,13,30233.74,30233.74,258,0.0314400447178156,0.0626439015049495,-2.20111179891401,1.00549980615841,2.23255184363182,1.00744931315692,2.21604383910486,1,-3.45161229114711,1.00013165482269
"199",19900,13.21,30246.95,30246.95,258,0.0309994666362352,0.0626437842220816,-2.18876579001404,1.00550554392192,2.21976525665027,1.00745503252472,2.20333929057605,1,-3.45161229114711,1.00013165482269
"200",20000,13.2,30260.15,30260.15,258,0.0305594158766139,0.0626436671309371,-2.17627497194977,1.00551142149105,2.20683438782638,1.00746089143975,2.1904913695187,1,-3.45161229114711,1.00013165482269
"201",20100,13.33,30273.48,30273.48,258,0.0301152277114734,0.0626435489909104,-2.1635007870811,1.00551750877881,2.19361601479258,1.00746695960261,2.17735777226665,1,-3.45161229114711,1.00013165482269
"202",20200,12.9,30286.38,30286.38,258,0.0296855559740653,0.0626434347615044,-2.15098133512364,1.00552355056929,2.18066689109771,1.00747298259962,2.16449168241797,1,-3.45161229114711,1.00013165482269
"203",20300,12.84,30299.22,30299.22,258,0.0292580659631304,0.0626433211606073,-2.13836249912602,1.00552971731097,2.16762056508915,1.0074791303454,2.15152899926177,1,-3.45161229114711,1.00013165482269
"204",20400,13.59,30312.81,30312.81,258,0.0288058047241428,0.0626432010296513,-2.12483081628689,1.00553641715107,2.15363662101103,1.0074858097523,2.13763469436907,1,-3.45161229114711,1.00013165482269
"205",20500,13.12,30325.93,30325.93,258,0.0283693785683705,0.0626430851561374,-2.11159106972462,1.00554306073794,2.13996044829299,1.00749243327983,2.12404617405064,1,-3.45161229114711,1.00013165482269
"206",20600,13.03,30338.96,30338.96,258,0.0279361346201513,0.0626429701773125,-2.09826633364599,1.0055498363278,2.12620246826614,1.00749918861084,2.11037635791825,1,-3.45161229114711,1.00013165482269
"207",20700,12.74,30351.7,30351.7,258,0.0275127144959853,0.0626428578535556,-2.08506420616141,1.00555663915845,2.11257692065739,1.00750597129531,2.09683811396308,1,-3.45161229114711,1.00013165482269
"208",20800,13.19,30364.89,30364.89,258,0.0270745272155738,0.0626427416622613,-2.07120959741438,1.0055638753922,2.09828412462995,1.00751318630415,2.08263688570376,1,-3.45161229114711,1.00013165482269
"209",20900,13.06,30377.95,30377.95,258,0.0266408477842087,0.0626426267161918,-2.05729977488051,1.00557124196956,2.08394062266472,1.00752053148217,2.06838526615336,1,-3.45161229114711,1.00013165482269
"210",21000,13.01,30390.96,30390.96,258,0.0262090156058686,0.0626425123090455,-2.04324812260529,1.00557878837558,2.06945713821116,1.00752805617476,2.05399455184224,1,-3.45161229114711,1.00013165482269
"211",21100,12.85,30403.81,30403.81,258,0.0257826771746236,0.0626423994056318,-2.02917271675326,1.00558645454018,2.05495539392788,1.00753570048807,2.03958568707036,1,-3.45161229114711,1.00013165482269
"212",21200,13.27,30417.08,30417.08,258,0.0253425946362935,0.0626422829127519,-2.01442628470217,1.00559460270275,2.03976887933847,1.00754382564404,2.02449643124418,1,-3.45161229114711,1.00013165482269
"213",21300,12.94,30430.02,30430.02,258,0.0249136425523485,0.0626421694152989,-1.99983407052336,1.00560278473383,2.02474771307571,1.00755198478961,2.00957145997633,1,-3.45161229114711,1.00013165482269
"214",21400,12.98,30443,30443,258,0.024483549270482,0.0626420556645562,-1.98497964955703,1.00561123725875,2.00946319882752,1.00756041389038,1.99438482410062,1,-3.45161229114711,1.00013165482269
"215",21500,13.05,30456.05,30456.05,258,0.0240513229321606,0.0626419413987338,-1.96981930738634,1.00561999422768,1.9938706303185,1.00756914681459,1.97889210544217,1,-3.45161229114711,1.00013165482269
"216",21600,12.6,30468.65,30468.65,258,0.0236341781431031,0.0626418311665822,-1.95496036821651,1.0056287068177,1.97859454635962,1.00757783569695,1.96371384548272,1,-3.45161229114711,1.00013165482269
"217",21700,13.16,30481.81,30481.81,258,0.0231986792881741,0.0626417161331413,-1.93920163901631,1.00563808947383,1.96240031830448,1.00758719305114,1.94762332415323,1,-3.45161229114711,1.00013165482269
"218",21800,13.11,30494.92,30494.92,258,0.0227650235620099,0.0626416016361064,-1.9232519107106,1.00564773751839,1.94601693427261,1.00759681531424,1.93134486403245,1,-3.45161229114711,1.00013165482269
"219",21900,12.75,30507.67,30507.67,258,0.022343456307607,0.0626414903781453,-1.90749226336305,1.00565742283509,1.92983571967066,1.00760647497925,1.91526728697372,1,-3.45161229114711,1.00013165482269
"220",22000,12.99,30520.66,30520.66,258,0.0219141363599939,0.0626413771221226,-1.89117639289678,1.00566761200306,1.91309052925678,1.00761663739722,1.89862935788604,1,-3.45161229114711,1.00013165482269
"221",22100,13.13,30533.79,30533.79,258,0.0214803766326228,0.0626412627440328,-1.87440962480317,1.00567825729081,1.89589000143579,1.00762725498353,1.88153902354178,1,-3.45161229114711,1.00013165482269
"222",22200,12.73,30546.52,30546.52,258,0.0210600107760561,0.0626411519449015,-1.8578807521009,1.00568892758991,1.87894076287695,1.0076378977559,1.86469838724956,1,-3.45161229114711,1.00013165482269
"223",22300,13.09,30559.61,30559.61,258,0.0206279413134268,0.0626410381092836,-1.8405946592691,1.00570027688099,1.86122260058253,1.0076492180188,1.84709377757667,1,-3.45161229114711,1.00013165482269
"224",22400,12.65,30572.26,30572.26,258,0.020210572496036,0.0626409281932832,-1.82360081259666,1.00571162704928,1.8438113850927,1.00766053940156,1.82979417472051,1,-3.45161229114711,1.00013165482269
"225",22500,13.19,30585.45,30585.45,258,0.0197755725740988,0.0626408136826578,-1.80556851199262,1.00572388345522,1.82534408456672,1.00767276498429,1.81144529057028,1,-3.45161229114711,1.00013165482269
"226",22600,12.67,30598.12,30598.12,258,0.019357900111251,0.062640703780031,-1.78793544523598,1.00573608399226,1.80729334534723,1.00768493509338,1.79351033483472,1,-3.45161229114711,1.00013165482269
"227",22700,12.83,30610.95,30610.95,258,0.0189351308675944,0.0626405925828234,-1.76975711934452,1.0057488888949,1.78869225021212,1.00769770831954,1.77502859780736,1,-3.45161229114711,1.00013165482269
"228",22800,12.74,30623.69,30623.69,258,0.0185155040526196,0.0626404822584237,-1.75137329376344,1.00576207729702,1.76988879781606,1.00771086435861,1.75634585317541,1,-3.45161229114711,1.00013165482269
"229",22900,13,30636.69,30636.69,258,0.0180874948616671,0.0626403697776886,-1.732259280989,1.00577604887134,1.75034677585067,1.0077248019222,1.7369293407406,1,-3.45161229114711,1.00013165482269
"230",23000,13.28,30649.97,30649.97,258,0.0176504560819998,0.0626402549734372,-1.71234887678735,1.00579088914592,1.72999933286935,1.00773960636272,1.71671265269957,1,-3.45161229114711,1.00013165482269
"231",23100,12.39,30662.36,30662.36,258,0.017242878957849,0.0626401479533848,-1.69340842446559,1.00580528314826,1.71065130342343,1.00775396587886,1.69748903139426,1,-3.45161229114711,1.00013165482269
"232",23200,12.8,30675.16,30675.16,258,0.0168219889995613,0.0626400374832769,-1.67345701607828,1.00582074296378,1.69027900507784,1.00776938893386,1.67724781446877,1,-3.45161229114711,1.00013165482269
"233",23300,12.77,30687.93,30687.93,258,0.0164022619540213,0.062639927364496,-1.65314763236031,1.00583679992915,1.66954989431433,1.00778540800705,1.65665218115824,1,-3.45161229114711,1.00013165482269
"234",23400,12.84,30700.77,30700.77,258,0.0159804116809549,0.0626398167350356,-1.63230238335018,1.00585362294014,1.64828279503114,1.00780219161421,1.63552213792179,1,-3.45161229114711,1.00013165482269
"235",23500,13.1,30713.87,30713.87,258,0.0155502025894205,0.0626397039613443,-1.61057753968233,1.0058715327287,1.62612774227175,1.00782005976581,1.61350999765734,1,-3.45161229114711,1.00013165482269
"236",23600,12.46,30726.33,30726.33,258,0.015141183012821,0.0626395967870006,-1.58946669875645,1.0058893127715,1.60460788176927,1.00783779877199,1.59212909430905,1,-3.45161229114711,1.00013165482269
"237",23700,12.77,30739.1,30739.1,258,0.0147221607067956,0.0626394870369256,-1.56735802937189,1.00590833965707,1.58208019007868,1.00785678205184,1.56974702978911,1,-3.45161229114711,1.00013165482269
"238",23800,13.03,30752.13,30752.13,258,0.0142947879162622,0.0626393751468602,-1.54428382845482,1.00592865084871,1.55857861637108,1.00787704702364,1.54639756999498,1,-3.45161229114711,1.00013165482269
"239",23900,12.38,30764.51,30764.51,258,0.0138889037044051,0.0626392689267779,-1.52185616473958,1.0059488467899,1.53574506844398,1.00789719732203,1.52371201400741,1,-3.45161229114711,1.00013165482269
"240",24000,13.07,30777.58,30777.58,258,0.0134605762085553,0.0626391568798277,-1.49761963411998,1.00597118641397,1.51108021032854,1.00791948679929,1.49920725823753,1,-3.45161229114711,1.00013165482269
"241",24100,12.43,30790.01,30790.01,258,0.0130533928064467,0.0626390504083012,-1.47401181846405,1.00599347283364,1.4870652112705,1.0079417235237,1.47534840215941,1,-3.45161229114711,1.00013165482269
"242",24200,13.07,30803.08,30803.08,258,0.0126254229568897,0.0626389385479975,-1.44857228544366,1.00601808419477,1.46119770840055,1.00796628036325,1.44964939489241,1,-3.45161229114711,1.00013165482269
"243",24300,12.97,30816.05,30816.05,258,0.0122009085359261,0.0626388276379413,-1.42267098226625,1.00604379325501,1.43487189080218,1.00799193284211,1.4234954110758,1,-3.45161229114711,1.00013165482269
"244",24400,12.74,30828.79,30828.79,258,0.0117840975006922,0.0626387187861059,-1.39655866079402,1.00607039398734,1.40834275829471,1.00801847540063,1.39713982696098,1,-3.45161229114711,1.00013165482269
"245",24500,12.85,30841.64,30841.64,258,0.0113638635402913,0.0626386090860902,-1.36951149771581,1.00609868850633,1.3808753612561,1.00804670842298,1.36985255714627,1,-3.45161229114711,1.00013165482269
"246",24600,12.37,30854.01,30854.01,258,0.010959493791772,0.0626385035706812,-1.34276482477892,1.00612743063592,1.35372431857069,1.00807538845446,1.34288004059514,1,-3.45161229114711,1.00013165482269
"247",24700,13.21,30867.22,30867.22,258,0.0105278452913711,0.0626383909840867,-1.313389206512,1.00615989541505,1.32391705180338,1.00810778350665,1.31326934824191,1,-3.45161229114711,1.00013165482269
"248",24800,12.55,30879.77,30879.77,258,0.0101179353955837,0.0626382841123498,-1.28465850506275,1.00619258237672,1.29477644045833,1.00814040067169,1.28432154846256,1,-3.45161229114711,1.00013165482269
"249",24900,12.49,30892.26,30892.26,258,0.00971015198332208,0.0626381778383077,-1.25522139455946,1.00622706027081,1.26493154654278,1.00817480535081,1.25467482407738,1,-3.45161229114711,1.00013165482269
"250",25000,12.26,30904.52,30904.52,258,0.00931003945041528,0.0626380736053416,-1.22545830432664,1.00626296601187,1.23476834377705,1.00821063525039,1.22471267471841,1,-3.45161229114711,1.00013165482269
"251",25100,11.65,30916.17,30916.17,258,0.00892998292018046,0.0626379746356008,-1.19633088110899,1.00629915359822,1.20526086402918,1.00824674678322,1.1954026808165,1,-3.45161229114711,1.00013165482269
"252",25200,12.04,30928.21,30928.21,258,0.00853735518557477,0.0626378724315477,-1.16530945763613,1.006338869654,1.17384681282171,1.00828637977474,1.16419981105364,1,-3.45161229114711,1.00013165482269
"253",25300,11.64,30939.85,30939.85,258,0.00815791806490096,0.0626377736990769,-1.13437504660574,1.00637971873573,1.14253296467064,1.00832714382614,1.13309749882885,1,-3.45161229114711,1.00013165482269
"254",25400,11.64,30951.49,30951.49,258,0.00777862486214963,0.0626376750413335,-1.10245306666324,1.00642321603398,1.11023169152539,1.00837055099143,1.10101558443353,1,-3.45161229114711,1.00013165482269
"255",25500,11.76,30963.25,30963.25,258,0.00739556746009323,0.0626375754423005,-1.06913270509871,1.00647012236965,1.0765282725588,1.00841736056063,1.06754238340393,1,-3.45161229114711,1.00013165482269
"256",25600,11.33,30974.58,30974.58,258,0.00702665513998488,0.0626374795570492,-1.03594521181249,1.00651841907989,1.04297186695247,1.00846555805954,1.03421664589054,1,-3.45161229114711,1.00013165482269
"257",25700,11.25,30985.83,30985.83,258,0.00666048228180056,0.0626373844186494,-1.00186494509746,1.00656970907931,1.00852542737926,1.00851674312468,1.00000861091761,1,-3.45161229114711,1.00013165482269
"258",25800,11,30996.83,30996.83,258,0.00630257619774145,0.0626372914616291,-0.967379850278036,1.00662341569226,0.973682426475778,1.0085703402845,0.965408546716846,1,-3.45161229114711,1.00013165482269
"259",25900,11.39,31008.22,31008.22,258,0.00593211565641475,0.0626371952787966,-0.930372882232404,1.00668314437562,0.936304997888818,1.00862994770251,0.928293870335261,1,-3.45161229114711,1.00013165482269
"260",26000,11.11,31019.33,31019.33,258,0.00557089430817468,0.0626371015289014,-0.892906223629377,1.00674590544569,0.898477117937552,1.00869258182044,0.89073433683434,1,-3.45161229114711,1.00013165482269
"261",26100,10.74,31030.07,31030.07,258,0.00522182682507624,0.0626370109654058,-0.855302017045878,1.00681130213787,0.860523843870954,1.00875784668831,0.853052937031418,1,-3.45161229114711,1.00013165482269
"262",26200,10.59,31040.66,31040.66,258,0.00487775385221982,0.0626369217285103,-0.816784663712953,1.00688088103216,0.821662417565173,1.00882728578866,0.814472833100295,1,-3.45161229114711,1.00013165482269
"263",26300,10.44,31051.1,31051.1,258,0.00453867027753761,0.0626368338155481,-0.777302866346668,1.00695503350946,0.781841536624206,1.00890128975063,0.774943539637515,1,-3.45161229114711,1.00013165482269
"264",26400,10.45,31061.55,31061.55,258,0.0041993770140265,0.0626367458779295,-0.736157759918372,1.00703548311821,0.740357136932398,1.00898157871851,0.733766753078595,1,-3.45161229114711,1.00013165482269
"265",26500,10.41,31071.96,31071.96,258,0.0038614969017752,0.0626366583360927,-0.693414631841713,1.00712263051804,0.697276128743488,1.00906855261131,0.691009671185419,1,-3.45161229114711,1.00013165482269
"266",26600,10.18,31082.14,31082.14,258,0.00353119233070547,0.0626365727854819,-0.649771030215124,1.00721553356148,0.653302222545829,1.00916127120389,0.647371476876501,1,-3.45161229114711,1.00013165482269
"267",26700,9.5,31091.64,31091.64,258,0.00322304970818559,0.0626364930002997,-0.607249520469871,1.00731002368153,0.610472570178056,1.00925557420539,0.604874112940812,1,-3.45161229114711,1.00013165482269
"268",26800,8.83,31100.47,31100.47,258,0.00293672436768542,0.062636418886053,-0.56603688419647,1.0074055114673,0.568973608564155,1.0093508733367,0.563702497906646,1,-3.45161229114711,1.00013165482269
"269",26900,8.56,31109.03,31109.03,258,0.00265923240052907,0.0626363470784545,-0.52439460129787,1.00750606609468,0.527053833698399,1.0094512297248,0.522119165521333,1,-3.45161229114711,1.00013165482269
"270",27000,8.1,31117.13,31117.13,258,0.00239672327196826,0.0626362791662822,-0.483326273060431,1.00760941125204,0.4857229963324,1.0095543715479,0.481126138444297,1,-3.45161229114711,1.00013165482269
"271",27100,7.74,31124.87,31124.87,258,0.00214594558442482,0.0626362143056606,-0.442441736688326,1.00771658597781,0.44458768227275,1.009661335794,0.440333472731354,1,-3.45161229114711,1.00013165482269
"272",27200,7.37,31132.24,31132.24,258,0.00190721441515521,0.0626361525757737,-0.401893783082751,1.00782728343406,0.403800997497906,1.00977181622561,0.399893313528257,1,-3.45161229114711,1.00013165482269
"273",27300,7.27,31139.51,31139.51,258,0.00167177829943088,0.0626360917122768,-0.360217502746098,1.00794582337422,0.361889281045529,1.00989012414348,0.358345202506519,1,-3.45161229114711,1.00013165482269
"274",27400,6.86,31146.37,31146.37,258,0.00144967069159112,0.0626360343074636,-0.319232077048904,1.008067302658,0.320681747740495,1.01001136601622,0.317503107915862,1,-3.45161229114711,1.00013165482269
"275",27500,6.62,31152.99,31152.99,258,0.00123538037530156,0.062635978935102,-0.278021216297548,1.00819455913916,0.27925659667285,1.01013837415226,0.276453804566341,1,-3.45161229114711,1.00013165482269
"276",27600,6.47,31159.46,31159.46,258,0.00102598994180207,0.0626359248402776,-0.236033411672271,1.00832970489327,0.237059401614073,1.01027325652555,0.23464879435624,1,-3.45161229114711,1.00013165482269
"277",27700,6.09,31165.55,31165.55,258,0.000828937604678717,0.0626358739432317,-0.194833009580451,1.00846792929723,0.19566194718513,1.01041121189627,0.193645859113069,1,-3.45161229114711,1.00013165482269
"278",27800,6.06,31171.61,31171.61,258,0.000632894504331233,0.0626358233167742,-0.152078190879744,1.00861749753546,0.152711085384076,1.01056048938065,0.15111523455431,1,-3.45161229114711,1.00013165482269
